[eval] step 0: accuracy=0.3594
{'loss': '0.08737', 'grad_norm': '3.2', 'learning_rate': '3e-06', 'num_tokens': '1.585e+04', 'completions/mean_length': '171.5', 'completions/min_length': '51', 'completions/max_length': '480', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '171.5', 'completions/min_terminated_length': '51', 'completions/max_terminated_length': '480', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.2471', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '69.14', 'epoch': '0.01562'}
{'loss': '0.06087', 'grad_norm': '2.085', 'learning_rate': '7.26e-07', 'num_tokens': '8.196e+06', 'completions/mean_length': '240.1', 'completions/min_length': '136', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '235.8', 'completions/min_terminated_length': '136', 'completions/max_terminated_length': '499', 'rewards/exact_answer_reward/mean': '0.6406', 'rewards/exact_answer_reward/std': '0.4836', 'reward': '0.6406', 'reward_std': '0.4836', 'frac_reward_zero_std': '0.5', 'entropy': '0.1034', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.56', 'epoch': '5.938'}
{'loss': '-0.01819', 'grad_norm': '1.96', 'learning_rate': '7.2e-07', 'num_tokens': '8.217e+06', 'completions/mean_length': '244.4', 'completions/min_length': '146', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '240.1', 'completions/min_terminated_length': '146', 'completions/max_terminated_length': '455', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.5', 'entropy': '0.1065', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.88', 'epoch': '5.953'}
{'loss': '-0.001991', 'grad_norm': '0.986', 'learning_rate': '7.14e-07', 'num_tokens': '8.233e+06', 'completions/mean_length': '169.5', 'completions/min_length': '92', 'completions/max_length': '267', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '169.5', 'completions/min_terminated_length': '92', 'completions/max_terminated_length': '267', 'rewards/exact_answer_reward/mean': '0.8438', 'rewards/exact_answer_reward/std': '0.366', 'reward': '0.8438', 'reward_std': '0.366', 'frac_reward_zero_std': '0.875', 'entropy': '0.05527', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '34.35', 'epoch': '5.969'}
{'loss': '-0.001222', 'grad_norm': '1.295', 'learning_rate': '7.08e-07', 'num_tokens': '8.251e+06', 'completions/mean_length': '216.1', 'completions/min_length': '120', 'completions/max_length': '512', 'completions/clipped_ratio': '0.07812', 'completions/mean_terminated_length': '191.1', 'completions/min_terminated_length': '120', 'completions/max_terminated_length': '500', 'rewards/exact_answer_reward/mean': '0.6094', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.6094', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.75', 'entropy': '0.0876', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '85.81', 'epoch': '5.984'}
{'loss': '0.01831', 'grad_norm': '2.184', 'learning_rate': '7.02e-07', 'num_tokens': '8.269e+06', 'completions/mean_length': '205.8', 'completions/min_length': '124', 'completions/max_length': '372', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '205.8', 'completions/min_terminated_length': '124', 'completions/max_terminated_length': '372', 'rewards/exact_answer_reward/mean': '0.9062', 'rewards/exact_answer_reward/std': '0.2938', 'reward': '0.9062', 'reward_std': '0.2938', 'frac_reward_zero_std': '0.625', 'entropy': '0.06343', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '58.98', 'epoch': '6'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '6.96e-07', 'num_tokens': '8.289e+06', 'completions/mean_length': '226.3', 'completions/min_length': '131', 'completions/max_length': '512', 'completions/clipped_ratio': '0.07812', 'completions/mean_terminated_length': '202.1', 'completions/min_terminated_length': '131', 'completions/max_terminated_length': '395', 'rewards/exact_answer_reward/mean': '0.875', 'rewards/exact_answer_reward/std': '0.3333', 'reward': '0.875', 'reward_std': '0.3333', 'frac_reward_zero_std': '1', 'entropy': '0.06798', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '84.72', 'epoch': '6.016'}
{'loss': '0.03254', 'grad_norm': '1.732', 'learning_rate': '6.9e-07', 'num_tokens': '8.307e+06', 'completions/mean_length': '210', 'completions/min_length': '132', 'completions/max_length': '473', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '210', 'completions/min_terminated_length': '132', 'completions/max_terminated_length': '473', 'rewards/exact_answer_reward/mean': '0.9062', 'rewards/exact_answer_reward/std': '0.2938', 'reward': '0.9062', 'reward_std': '0.2938', 'frac_reward_zero_std': '0.75', 'entropy': '0.06292', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '72.66', 'epoch': '6.031'}
{'loss': '-0.00579', 'grad_norm': '1.269', 'learning_rate': '6.84e-07', 'num_tokens': '8.326e+06', 'completions/mean_length': '218.6', 'completions/min_length': '130', 'completions/max_length': '382', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '218.6', 'completions/min_terminated_length': '130', 'completions/max_terminated_length': '382', 'rewards/exact_answer_reward/mean': '0.8438', 'rewards/exact_answer_reward/std': '0.366', 'reward': '0.8438', 'reward_std': '0.366', 'frac_reward_zero_std': '0.875', 'entropy': '0.07156', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '60.71', 'epoch': '6.047'}
{'loss': '0.02442', 'grad_norm': '1.065', 'learning_rate': '6.78e-07', 'num_tokens': '8.346e+06', 'completions/mean_length': '229.8', 'completions/min_length': '146', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '225.3', 'completions/min_terminated_length': '146', 'completions/max_terminated_length': '420', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.875', 'entropy': '0.07756', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.65', 'epoch': '6.062'}
{'loss': '0.009236', 'grad_norm': '2.997', 'learning_rate': '6.72e-07', 'num_tokens': '8.367e+06', 'completions/mean_length': '247.5', 'completions/min_length': '124', 'completions/max_length': '448', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '247.5', 'completions/min_terminated_length': '124', 'completions/max_terminated_length': '448', 'rewards/exact_answer_reward/mean': '0.625', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.625', 'reward_std': '0.488', 'frac_reward_zero_std': '0.125', 'entropy': '0.0683', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '68.95', 'epoch': '6.078'}
{'loss': '0.02969', 'grad_norm': '1.959', 'learning_rate': '6.66e-07', 'num_tokens': '8.385e+06', 'completions/mean_length': '210.5', 'completions/min_length': '125', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '200.8', 'completions/min_terminated_length': '125', 'completions/max_terminated_length': '345', 'rewards/exact_answer_reward/mean': '0.7031', 'rewards/exact_answer_reward/std': '0.4605', 'reward': '0.7031', 'reward_std': '0.4605', 'frac_reward_zero_std': '0.625', 'entropy': '0.08696', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.99', 'epoch': '6.094'}
{'loss': '0.01165', 'grad_norm': '1.815', 'learning_rate': '6.6e-07', 'num_tokens': '8.404e+06', 'completions/mean_length': '210.4', 'completions/min_length': '104', 'completions/max_length': '385', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '210.4', 'completions/min_terminated_length': '104', 'completions/max_terminated_length': '385', 'rewards/exact_answer_reward/mean': '0.625', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.625', 'reward_std': '0.488', 'frac_reward_zero_std': '0.75', 'entropy': '0.06544', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '58.39', 'epoch': '6.109'}
{'loss': '0.03694', 'grad_norm': '1.644', 'learning_rate': '6.54e-07', 'num_tokens': '8.423e+06', 'completions/mean_length': '228.5', 'completions/min_length': '137', 'completions/max_length': '512', 'completions/clipped_ratio': '0.0625', 'completions/mean_terminated_length': '209.6', 'completions/min_terminated_length': '137', 'completions/max_terminated_length': '399', 'rewards/exact_answer_reward/mean': '0.4531', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.4531', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.5', 'entropy': '0.08358', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.72', 'epoch': '6.125'}
{'loss': '0.006265', 'grad_norm': '2.518', 'learning_rate': '6.48e-07', 'num_tokens': '8.44e+06', 'completions/mean_length': '181.9', 'completions/min_length': '122', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '176.7', 'completions/min_terminated_length': '122', 'completions/max_terminated_length': '349', 'rewards/exact_answer_reward/mean': '0.7344', 'rewards/exact_answer_reward/std': '0.4452', 'reward': '0.7344', 'reward_std': '0.4452', 'frac_reward_zero_std': '0.625', 'entropy': '0.0918', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '86.5', 'epoch': '6.141'}
{'loss': '-0.009999', 'grad_norm': '1.281', 'learning_rate': '6.42e-07', 'num_tokens': '8.456e+06', 'completions/mean_length': '182.2', 'completions/min_length': '116', 'completions/max_length': '332', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '182.2', 'completions/min_terminated_length': '116', 'completions/max_terminated_length': '332', 'rewards/exact_answer_reward/mean': '0.9688', 'rewards/exact_answer_reward/std': '0.1754', 'reward': '0.9688', 'reward_std': '0.1754', 'frac_reward_zero_std': '0.875', 'entropy': '0.05294', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '42.63', 'epoch': '6.156'}
{'loss': '0.02708', 'grad_norm': '2.025', 'learning_rate': '6.36e-07', 'num_tokens': '8.475e+06', 'completions/mean_length': '222.3', 'completions/min_length': '142', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '208.1', 'completions/min_terminated_length': '142', 'completions/max_terminated_length': '392', 'rewards/exact_answer_reward/mean': '0.6562', 'rewards/exact_answer_reward/std': '0.4787', 'reward': '0.6562', 'reward_std': '0.4787', 'frac_reward_zero_std': '0.625', 'entropy': '0.07537', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.02', 'epoch': '6.172'}
{'loss': '0.02917', 'grad_norm': '1.599', 'learning_rate': '6.3e-07', 'num_tokens': '8.495e+06', 'completions/mean_length': '233.1', 'completions/min_length': '132', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '228.7', 'completions/min_terminated_length': '132', 'completions/max_terminated_length': '420', 'rewards/exact_answer_reward/mean': '0.6562', 'rewards/exact_answer_reward/std': '0.4787', 'reward': '0.6562', 'reward_std': '0.4787', 'frac_reward_zero_std': '0.75', 'entropy': '0.0773', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.68', 'epoch': '6.188'}
{'loss': '0.009613', 'grad_norm': '1.689', 'learning_rate': '6.24e-07', 'num_tokens': '8.515e+06', 'completions/mean_length': '237.4', 'completions/min_length': '120', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '223.9', 'completions/min_terminated_length': '120', 'completions/max_terminated_length': '500', 'rewards/exact_answer_reward/mean': '0.7969', 'rewards/exact_answer_reward/std': '0.4055', 'reward': '0.7969', 'reward_std': '0.4055', 'frac_reward_zero_std': '0.625', 'entropy': '0.06324', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.06', 'epoch': '6.203'}
{'loss': '0.009224', 'grad_norm': '1.508', 'learning_rate': '6.18e-07', 'num_tokens': '8.538e+06', 'completions/mean_length': '257.5', 'completions/min_length': '140', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '249.2', 'completions/min_terminated_length': '140', 'completions/max_terminated_length': '423', 'rewards/exact_answer_reward/mean': '0.7344', 'rewards/exact_answer_reward/std': '0.4452', 'reward': '0.7344', 'reward_std': '0.4452', 'frac_reward_zero_std': '0.625', 'entropy': '0.05604', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '93.56', 'epoch': '6.219'}
{'loss': '0.01733', 'grad_norm': '2.283', 'learning_rate': '6.12e-07', 'num_tokens': '8.558e+06', 'completions/mean_length': '249.8', 'completions/min_length': '91', 'completions/max_length': '512', 'completions/clipped_ratio': '0.125', 'completions/mean_terminated_length': '212.4', 'completions/min_terminated_length': '91', 'completions/max_terminated_length': '369', 'rewards/exact_answer_reward/mean': '0.7031', 'rewards/exact_answer_reward/std': '0.4605', 'reward': '0.7031', 'reward_std': '0.4605', 'frac_reward_zero_std': '0.5', 'entropy': '0.09788', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.6', 'epoch': '6.234'}
[eval] step 400: accuracy=0.5625
{'loss': '0.02272', 'grad_norm': '2.844', 'learning_rate': '6.06e-07', 'num_tokens': '8.578e+06', 'completions/mean_length': '233.6', 'completions/min_length': '140', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '219.9', 'completions/min_terminated_length': '140', 'completions/max_terminated_length': '470', 'rewards/exact_answer_reward/mean': '0.4844', 'rewards/exact_answer_reward/std': '0.5037', 'reward': '0.4844', 'reward_std': '0.5037', 'frac_reward_zero_std': '0.25', 'entropy': '0.1007', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.89', 'epoch': '6.25'}
{'loss': '0.002627', 'grad_norm': '2.134', 'learning_rate': '6e-07', 'num_tokens': '8.596e+06', 'completions/mean_length': '201.7', 'completions/min_length': '95', 'completions/max_length': '347', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '201.7', 'completions/min_terminated_length': '95', 'completions/max_terminated_length': '347', 'rewards/exact_answer_reward/mean': '0.8125', 'rewards/exact_answer_reward/std': '0.3934', 'reward': '0.8125', 'reward_std': '0.3934', 'frac_reward_zero_std': '0.625', 'entropy': '0.07612', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '45.5', 'epoch': '6.266'}
{'loss': '0.04435', 'grad_norm': '2.284', 'learning_rate': '5.94e-07', 'num_tokens': '8.622e+06', 'completions/mean_length': '310.3', 'completions/min_length': '132', 'completions/max_length': '512', 'completions/clipped_ratio': '0.0625', 'completions/mean_terminated_length': '296.9', 'completions/min_terminated_length': '132', 'completions/max_terminated_length': '504', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.125', 'entropy': '0.07793', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '91.79', 'epoch': '6.281'}
{'loss': '0.02545', 'grad_norm': '2.758', 'learning_rate': '5.88e-07', 'num_tokens': '8.643e+06', 'completions/mean_length': '236.8', 'completions/min_length': '148', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '223.3', 'completions/min_terminated_length': '148', 'completions/max_terminated_length': '423', 'rewards/exact_answer_reward/mean': '0.7188', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.7188', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.25', 'entropy': '0.08915', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '91.17', 'epoch': '6.297'}
{'loss': '0.04131', 'grad_norm': '1.978', 'learning_rate': '5.82e-07', 'num_tokens': '8.665e+06', 'completions/mean_length': '264.4', 'completions/min_length': '173', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '252.2', 'completions/min_terminated_length': '173', 'completions/max_terminated_length': '454', 'rewards/exact_answer_reward/mean': '0.5938', 'rewards/exact_answer_reward/std': '0.495', 'reward': '0.5938', 'reward_std': '0.495', 'frac_reward_zero_std': '0.375', 'entropy': '0.09527', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '92.02', 'epoch': '6.312'}
{'loss': '-0.01805', 'grad_norm': '1.659', 'learning_rate': '5.76e-07', 'num_tokens': '8.687e+06', 'completions/mean_length': '251.7', 'completions/min_length': '141', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '247.6', 'completions/min_terminated_length': '141', 'completions/max_terminated_length': '506', 'rewards/exact_answer_reward/mean': '0.6562', 'rewards/exact_answer_reward/std': '0.4787', 'reward': '0.6562', 'reward_std': '0.4787', 'frac_reward_zero_std': '0.625', 'entropy': '0.08037', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.08', 'epoch': '6.328'}
{'loss': '0.01347', 'grad_norm': '2.227', 'learning_rate': '5.7e-07', 'num_tokens': '8.709e+06', 'completions/mean_length': '271.9', 'completions/min_length': '126', 'completions/max_length': '512', 'completions/clipped_ratio': '0.07812', 'completions/mean_terminated_length': '251.5', 'completions/min_terminated_length': '126', 'completions/max_terminated_length': '488', 'rewards/exact_answer_reward/mean': '0.625', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.625', 'reward_std': '0.488', 'frac_reward_zero_std': '0.25', 'entropy': '0.08823', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.31', 'epoch': '6.344'}
{'loss': '0.01892', 'grad_norm': '1.757', 'learning_rate': '5.64e-07', 'num_tokens': '8.728e+06', 'completions/mean_length': '213.5', 'completions/min_length': '137', 'completions/max_length': '494', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '213.5', 'completions/min_terminated_length': '137', 'completions/max_terminated_length': '494', 'rewards/exact_answer_reward/mean': '0.7344', 'rewards/exact_answer_reward/std': '0.4452', 'reward': '0.7344', 'reward_std': '0.4452', 'frac_reward_zero_std': '0.625', 'entropy': '0.07108', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '83.97', 'epoch': '6.359'}
{'loss': '-0.001193', 'grad_norm': '2.703', 'learning_rate': '5.58e-07', 'num_tokens': '8.744e+06', 'completions/mean_length': '184.9', 'completions/min_length': '117', 'completions/max_length': '293', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '184.9', 'completions/min_terminated_length': '117', 'completions/max_terminated_length': '293', 'rewards/exact_answer_reward/mean': '0.875', 'rewards/exact_answer_reward/std': '0.3333', 'reward': '0.875', 'reward_std': '0.3333', 'frac_reward_zero_std': '0.5', 'entropy': '0.07309', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '41.37', 'epoch': '6.375'}
{'loss': '0.07872', 'grad_norm': '2.502', 'learning_rate': '5.52e-07', 'num_tokens': '8.763e+06', 'completions/mean_length': '213', 'completions/min_length': '105', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '203.4', 'completions/min_terminated_length': '105', 'completions/max_terminated_length': '405', 'rewards/exact_answer_reward/mean': '0.9062', 'rewards/exact_answer_reward/std': '0.2938', 'reward': '0.9062', 'reward_std': '0.2938', 'frac_reward_zero_std': '0.625', 'entropy': '0.06822', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '85.93', 'epoch': '6.391'}
{'loss': '0.02168', 'grad_norm': '1.27', 'learning_rate': '5.46e-07', 'num_tokens': '8.786e+06', 'completions/mean_length': '270.9', 'completions/min_length': '157', 'completions/max_length': '512', 'completions/clipped_ratio': '0.0625', 'completions/mean_terminated_length': '254.8', 'completions/min_terminated_length': '157', 'completions/max_terminated_length': '455', 'rewards/exact_answer_reward/mean': '0.7656', 'rewards/exact_answer_reward/std': '0.427', 'reward': '0.7656', 'reward_std': '0.427', 'frac_reward_zero_std': '0.75', 'entropy': '0.08679', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '90.77', 'epoch': '6.406'}
{'loss': '0.009263', 'grad_norm': '1.242', 'learning_rate': '5.4e-07', 'num_tokens': '8.805e+06', 'completions/mean_length': '218.8', 'completions/min_length': '147', 'completions/max_length': '395', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '218.8', 'completions/min_terminated_length': '147', 'completions/max_terminated_length': '395', 'rewards/exact_answer_reward/mean': '0.6875', 'rewards/exact_answer_reward/std': '0.4672', 'reward': '0.6875', 'reward_std': '0.4672', 'frac_reward_zero_std': '0.75', 'entropy': '0.06393', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '59.07', 'epoch': '6.422'}
{'loss': '0.008467', 'grad_norm': '0.8721', 'learning_rate': '5.34e-07', 'num_tokens': '8.824e+06', 'completions/mean_length': '217.2', 'completions/min_length': '157', 'completions/max_length': '307', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '217.2', 'completions/min_terminated_length': '157', 'completions/max_terminated_length': '307', 'rewards/exact_answer_reward/mean': '0.9844', 'rewards/exact_answer_reward/std': '0.125', 'reward': '0.9844', 'reward_std': '0.125', 'frac_reward_zero_std': '0.875', 'entropy': '0.04181', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '50.29', 'epoch': '6.438'}
{'loss': '-0.01588', 'grad_norm': '2.293', 'learning_rate': '5.28e-07', 'num_tokens': '8.844e+06', 'completions/mean_length': '229.3', 'completions/min_length': '115', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '224.8', 'completions/min_terminated_length': '115', 'completions/max_terminated_length': '398', 'rewards/exact_answer_reward/mean': '0.7344', 'rewards/exact_answer_reward/std': '0.4452', 'reward': '0.7344', 'reward_std': '0.4452', 'frac_reward_zero_std': '0.5', 'entropy': '0.0752', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.13', 'epoch': '6.453'}
{'loss': '0.06351', 'grad_norm': '2.092', 'learning_rate': '5.22e-07', 'num_tokens': '8.864e+06', 'completions/mean_length': '227', 'completions/min_length': '118', 'completions/max_length': '512', 'completions/clipped_ratio': '0.04688', 'completions/mean_terminated_length': '213', 'completions/min_terminated_length': '118', 'completions/max_terminated_length': '316', 'rewards/exact_answer_reward/mean': '0.5469', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.5469', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.5', 'entropy': '0.07815', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.76', 'epoch': '6.469'}
{'loss': '0.03463', 'grad_norm': '2.041', 'learning_rate': '5.16e-07', 'num_tokens': '8.884e+06', 'completions/mean_length': '232.6', 'completions/min_length': '128', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '228.2', 'completions/min_terminated_length': '128', 'completions/max_terminated_length': '481', 'rewards/exact_answer_reward/mean': '0.75', 'rewards/exact_answer_reward/std': '0.4364', 'reward': '0.75', 'reward_std': '0.4364', 'frac_reward_zero_std': '0.625', 'entropy': '0.1016', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.6', 'epoch': '6.484'}
