[eval] step 0: accuracy=0.3594
{'loss': '0.08737', 'grad_norm': '3.201', 'learning_rate': '1e-06', 'num_tokens': '1.585e+04', 'completions/mean_length': '171.5', 'completions/min_length': '51', 'completions/max_length': '480', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '171.5', 'completions/min_terminated_length': '51', 'completions/max_terminated_length': '480', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.2471', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '68.8', 'epoch': '0.01562'}
{'loss': '0.005593', 'grad_norm': '1.944', 'learning_rate': '1.64e-07', 'num_tokens': '7.394e+06', 'completions/mean_length': '213.9', 'completions/min_length': '135', 'completions/max_length': '316', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '213.9', 'completions/min_terminated_length': '135', 'completions/max_terminated_length': '316', 'rewards/exact_answer_reward/mean': '0.7188', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.7188', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.5', 'entropy': '0.07304', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '49.89', 'epoch': '6.547'}
{'loss': '0.03155', 'grad_norm': '2.182', 'learning_rate': '1.62e-07', 'num_tokens': '7.413e+06', 'completions/mean_length': '210.7', 'completions/min_length': '117', 'completions/max_length': '345', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '210.7', 'completions/min_terminated_length': '117', 'completions/max_terminated_length': '345', 'rewards/exact_answer_reward/mean': '0.6094', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.6094', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.375', 'entropy': '0.08874', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '49.73', 'epoch': '6.562'}
{'loss': '0.1071', 'grad_norm': '2.98', 'learning_rate': '1.6e-07', 'num_tokens': '7.428e+06', 'completions/mean_length': '173.4', 'completions/min_length': '68', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '168', 'completions/min_terminated_length': '68', 'completions/max_terminated_length': '387', 'rewards/exact_answer_reward/mean': '0.8125', 'rewards/exact_answer_reward/std': '0.3934', 'reward': '0.8125', 'reward_std': '0.3934', 'frac_reward_zero_std': '0.375', 'entropy': '0.06492', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.68', 'epoch': '6.578'}
{'loss': '-0.02703', 'grad_norm': '2.672', 'learning_rate': '1.58e-07', 'num_tokens': '7.446e+06', 'completions/mean_length': '188.8', 'completions/min_length': '99', 'completions/max_length': '311', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '188.8', 'completions/min_terminated_length': '99', 'completions/max_terminated_length': '311', 'rewards/exact_answer_reward/mean': '0.4531', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.4531', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.25', 'entropy': '0.09781', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '54.85', 'epoch': '6.594'}
{'loss': '0.008927', 'grad_norm': '2.615', 'learning_rate': '1.56e-07', 'num_tokens': '7.461e+06', 'completions/mean_length': '167.9', 'completions/min_length': '42', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '162.4', 'completions/min_terminated_length': '42', 'completions/max_terminated_length': '341', 'rewards/exact_answer_reward/mean': '0.6562', 'rewards/exact_answer_reward/std': '0.4787', 'reward': '0.6562', 'reward_std': '0.4787', 'frac_reward_zero_std': '0.25', 'entropy': '0.09293', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '85.92', 'epoch': '6.609'}
{'loss': '0.04681', 'grad_norm': '2.09', 'learning_rate': '1.54e-07', 'num_tokens': '7.48e+06', 'completions/mean_length': '213.8', 'completions/min_length': '101', 'completions/max_length': '464', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '213.8', 'completions/min_terminated_length': '101', 'completions/max_terminated_length': '464', 'rewards/exact_answer_reward/mean': '0.6094', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.6094', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.625', 'entropy': '0.09744', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '72.26', 'epoch': '6.625'}
[eval] step 425: accuracy=0.5000
{'loss': '0.007438', 'grad_norm': '1.202', 'learning_rate': '1.52e-07', 'num_tokens': '7.495e+06', 'completions/mean_length': '160.1', 'completions/min_length': '74', 'completions/max_length': '266', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '160.1', 'completions/min_terminated_length': '74', 'completions/max_terminated_length': '266', 'rewards/exact_answer_reward/mean': '0.8594', 'rewards/exact_answer_reward/std': '0.3504', 'reward': '0.8594', 'reward_std': '0.3504', 'frac_reward_zero_std': '0.75', 'entropy': '0.06004', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '37.16', 'epoch': '6.641'}
{'loss': '-0.01092', 'grad_norm': '1.723', 'learning_rate': '1.5e-07', 'num_tokens': '7.514e+06', 'completions/mean_length': '207', 'completions/min_length': '138', 'completions/max_length': '400', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '207', 'completions/min_terminated_length': '138', 'completions/max_terminated_length': '400', 'rewards/exact_answer_reward/mean': '0.6406', 'rewards/exact_answer_reward/std': '0.4836', 'reward': '0.6406', 'reward_std': '0.4836', 'frac_reward_zero_std': '0.625', 'entropy': '0.08815', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '63.73', 'epoch': '6.656'}
{'loss': '0.00164', 'grad_norm': '2.058', 'learning_rate': '1.48e-07', 'num_tokens': '7.532e+06', 'completions/mean_length': '191', 'completions/min_length': '124', 'completions/max_length': '334', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '191', 'completions/min_terminated_length': '124', 'completions/max_terminated_length': '334', 'rewards/exact_answer_reward/mean': '0.5781', 'rewards/exact_answer_reward/std': '0.4978', 'reward': '0.5781', 'reward_std': '0.4978', 'frac_reward_zero_std': '0.5', 'entropy': '0.06928', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '46.68', 'epoch': '6.672'}
{'loss': '0.02272', 'grad_norm': '2.163', 'learning_rate': '1.46e-07', 'num_tokens': '7.548e+06', 'completions/mean_length': '175.7', 'completions/min_length': '125', 'completions/max_length': '299', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '175.7', 'completions/min_terminated_length': '125', 'completions/max_terminated_length': '299', 'rewards/exact_answer_reward/mean': '0.7188', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.7188', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.625', 'entropy': '0.06823', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '43.06', 'epoch': '6.688'}
{'loss': '-0.0183', 'grad_norm': '2.401', 'learning_rate': '1.44e-07', 'num_tokens': '7.565e+06', 'completions/mean_length': '173.5', 'completions/min_length': '100', 'completions/max_length': '296', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '173.5', 'completions/min_terminated_length': '100', 'completions/max_terminated_length': '296', 'rewards/exact_answer_reward/mean': '0.6094', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.6094', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.375', 'entropy': '0.09535', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '46.1', 'epoch': '6.703'}
{'loss': '0.003334', 'grad_norm': '2.435', 'learning_rate': '1.42e-07', 'num_tokens': '7.583e+06', 'completions/mean_length': '199.6', 'completions/min_length': '99', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '194.7', 'completions/min_terminated_length': '99', 'completions/max_terminated_length': '332', 'rewards/exact_answer_reward/mean': '0.6875', 'rewards/exact_answer_reward/std': '0.4672', 'reward': '0.6875', 'reward_std': '0.4672', 'frac_reward_zero_std': '0.375', 'entropy': '0.08362', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '93.79', 'epoch': '6.719'}
{'loss': '0.03268', 'grad_norm': '2.763', 'learning_rate': '1.4e-07', 'num_tokens': '7.602e+06', 'completions/mean_length': '204.2', 'completions/min_length': '102', 'completions/max_length': '427', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '204.2', 'completions/min_terminated_length': '102', 'completions/max_terminated_length': '427', 'rewards/exact_answer_reward/mean': '0.4844', 'rewards/exact_answer_reward/std': '0.5037', 'reward': '0.4844', 'reward_std': '0.5037', 'frac_reward_zero_std': '0.125', 'entropy': '0.122', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '67.58', 'epoch': '6.734'}
{'loss': '0.02674', 'grad_norm': '2.564', 'learning_rate': '1.38e-07', 'num_tokens': '7.616e+06', 'completions/mean_length': '155.9', 'completions/min_length': '74', 'completions/max_length': '289', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '155.9', 'completions/min_terminated_length': '74', 'completions/max_terminated_length': '289', 'rewards/exact_answer_reward/mean': '0.8906', 'rewards/exact_answer_reward/std': '0.3146', 'reward': '0.8906', 'reward_std': '0.3146', 'frac_reward_zero_std': '0.625', 'entropy': '0.0743', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '40.31', 'epoch': '6.75'}
{'loss': '0.02165', 'grad_norm': '2.016', 'learning_rate': '1.36e-07', 'num_tokens': '7.634e+06', 'completions/mean_length': '187.7', 'completions/min_length': '102', 'completions/max_length': '373', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '187.7', 'completions/min_terminated_length': '102', 'completions/max_terminated_length': '373', 'rewards/exact_answer_reward/mean': '0.7812', 'rewards/exact_answer_reward/std': '0.4167', 'reward': '0.7812', 'reward_std': '0.4167', 'frac_reward_zero_std': '0.5', 'entropy': '0.07365', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '61.31', 'epoch': '6.766'}
{'loss': '0.03125', 'grad_norm': '1.897', 'learning_rate': '1.34e-07', 'num_tokens': '7.651e+06', 'completions/mean_length': '189.2', 'completions/min_length': '85', 'completions/max_length': '459', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '189.2', 'completions/min_terminated_length': '85', 'completions/max_terminated_length': '459', 'rewards/exact_answer_reward/mean': '0.75', 'rewards/exact_answer_reward/std': '0.4364', 'reward': '0.75', 'reward_std': '0.4364', 'frac_reward_zero_std': '0.625', 'entropy': '0.08809', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '69.81', 'epoch': '6.781'}
{'loss': '0.01694', 'grad_norm': '2.661', 'learning_rate': '1.32e-07', 'num_tokens': '7.666e+06', 'completions/mean_length': '162.6', 'completions/min_length': '121', 'completions/max_length': '363', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '162.6', 'completions/min_terminated_length': '121', 'completions/max_terminated_length': '363', 'rewards/exact_answer_reward/mean': '0.7656', 'rewards/exact_answer_reward/std': '0.427', 'reward': '0.7656', 'reward_std': '0.427', 'frac_reward_zero_std': '0.375', 'entropy': '0.07362', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '51.86', 'epoch': '6.797'}
{'loss': '-0.02021', 'grad_norm': '1.845', 'learning_rate': '1.3e-07', 'num_tokens': '7.682e+06', 'completions/mean_length': '175', 'completions/min_length': '86', 'completions/max_length': '356', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '175', 'completions/min_terminated_length': '86', 'completions/max_terminated_length': '356', 'rewards/exact_answer_reward/mean': '0.8906', 'rewards/exact_answer_reward/std': '0.3146', 'reward': '0.8906', 'reward_std': '0.3146', 'frac_reward_zero_std': '0.625', 'entropy': '0.05726', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '52.66', 'epoch': '6.812'}
{'loss': '0.003917', 'grad_norm': '2.575', 'learning_rate': '1.28e-07', 'num_tokens': '7.7e+06', 'completions/mean_length': '194.8', 'completions/min_length': '119', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '189.8', 'completions/min_terminated_length': '119', 'completions/max_terminated_length': '460', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.375', 'entropy': '0.1183', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.54', 'epoch': '6.828'}
{'loss': '0.02526', 'grad_norm': '2.462', 'learning_rate': '1.26e-07', 'num_tokens': '7.718e+06', 'completions/mean_length': '193.6', 'completions/min_length': '121', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '188.5', 'completions/min_terminated_length': '121', 'completions/max_terminated_length': '315', 'rewards/exact_answer_reward/mean': '0.6875', 'rewards/exact_answer_reward/std': '0.4672', 'reward': '0.6875', 'reward_std': '0.4672', 'frac_reward_zero_std': '0.25', 'entropy': '0.08611', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '98.47', 'epoch': '6.844'}
{'loss': '-0.006775', 'grad_norm': '1.22', 'learning_rate': '1.24e-07', 'num_tokens': '7.736e+06', 'completions/mean_length': '201.4', 'completions/min_length': '136', 'completions/max_length': '501', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '201.4', 'completions/min_terminated_length': '136', 'completions/max_terminated_length': '501', 'rewards/exact_answer_reward/mean': '0.8594', 'rewards/exact_answer_reward/std': '0.3504', 'reward': '0.8594', 'reward_std': '0.3504', 'frac_reward_zero_std': '0.875', 'entropy': '0.07319', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '85.48', 'epoch': '6.859'}
{'loss': '0.005441', 'grad_norm': '2.058', 'learning_rate': '1.22e-07', 'num_tokens': '7.751e+06', 'completions/mean_length': '158.3', 'completions/min_length': '99', 'completions/max_length': '204', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '158.3', 'completions/min_terminated_length': '99', 'completions/max_terminated_length': '204', 'rewards/exact_answer_reward/mean': '0.8281', 'rewards/exact_answer_reward/std': '0.3803', 'reward': '0.8281', 'reward_std': '0.3803', 'frac_reward_zero_std': '0.625', 'entropy': '0.05805', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '22.73', 'epoch': '6.875'}
{'loss': '0.02154', 'grad_norm': '2.598', 'learning_rate': '1.2e-07', 'num_tokens': '7.768e+06', 'completions/mean_length': '194.3', 'completions/min_length': '58', 'completions/max_length': '340', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '194.3', 'completions/min_terminated_length': '58', 'completions/max_terminated_length': '340', 'rewards/exact_answer_reward/mean': '0.625', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.625', 'reward_std': '0.488', 'frac_reward_zero_std': '0.25', 'entropy': '0.07601', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '46.1', 'epoch': '6.891'}
{'loss': '0.02483', 'grad_norm': '2.582', 'learning_rate': '1.18e-07', 'num_tokens': '7.784e+06', 'completions/mean_length': '174.7', 'completions/min_length': '112', 'completions/max_length': '382', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '174.7', 'completions/min_terminated_length': '112', 'completions/max_terminated_length': '382', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.5', 'entropy': '0.07673', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '61.8', 'epoch': '6.906'}
{'loss': '0.01711', 'grad_norm': '2.308', 'learning_rate': '1.16e-07', 'num_tokens': '7.8e+06', 'completions/mean_length': '171.5', 'completions/min_length': '114', 'completions/max_length': '261', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '171.5', 'completions/min_terminated_length': '114', 'completions/max_terminated_length': '261', 'rewards/exact_answer_reward/mean': '0.75', 'rewards/exact_answer_reward/std': '0.4364', 'reward': '0.75', 'reward_std': '0.4364', 'frac_reward_zero_std': '0.375', 'entropy': '0.08', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '34.33', 'epoch': '6.922'}
{'loss': '-0.0006396', 'grad_norm': '1.651', 'learning_rate': '1.14e-07', 'num_tokens': '7.816e+06', 'completions/mean_length': '172.6', 'completions/min_length': '69', 'completions/max_length': '308', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '172.6', 'completions/min_terminated_length': '69', 'completions/max_terminated_length': '308', 'rewards/exact_answer_reward/mean': '0.7344', 'rewards/exact_answer_reward/std': '0.4452', 'reward': '0.7344', 'reward_std': '0.4452', 'frac_reward_zero_std': '0.625', 'entropy': '0.08582', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '47.66', 'epoch': '6.938'}
{'loss': '0.01344', 'grad_norm': '2.632', 'learning_rate': '1.12e-07', 'num_tokens': '7.833e+06', 'completions/mean_length': '178.3', 'completions/min_length': '106', 'completions/max_length': '315', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '178.3', 'completions/min_terminated_length': '106', 'completions/max_terminated_length': '315', 'rewards/exact_answer_reward/mean': '0.4844', 'rewards/exact_answer_reward/std': '0.5037', 'reward': '0.4844', 'reward_std': '0.5037', 'frac_reward_zero_std': '0.375', 'entropy': '0.1037', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '51.86', 'epoch': '6.953'}
{'loss': '0.005592', 'grad_norm': '2.796', 'learning_rate': '1.1e-07', 'num_tokens': '7.849e+06', 'completions/mean_length': '177.5', 'completions/min_length': '99', 'completions/max_length': '371', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '177.5', 'completions/min_terminated_length': '99', 'completions/max_terminated_length': '371', 'rewards/exact_answer_reward/mean': '0.625', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.625', 'reward_std': '0.488', 'frac_reward_zero_std': '0.375', 'entropy': '0.09051', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '59.31', 'epoch': '6.969'}
{'loss': '-0.003239', 'grad_norm': '1.604', 'learning_rate': '1.08e-07', 'num_tokens': '7.868e+06', 'completions/mean_length': '213.6', 'completions/min_length': '112', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '208.8', 'completions/min_terminated_length': '112', 'completions/max_terminated_length': '393', 'rewards/exact_answer_reward/mean': '0.6875', 'rewards/exact_answer_reward/std': '0.4672', 'reward': '0.6875', 'reward_std': '0.4672', 'frac_reward_zero_std': '0.75', 'entropy': '0.07636', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.32', 'epoch': '6.984'}
{'loss': '-0.009835', 'grad_norm': '1.573', 'learning_rate': '1.06e-07', 'num_tokens': '7.886e+06', 'completions/mean_length': '183.7', 'completions/min_length': '126', 'completions/max_length': '272', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '183.7', 'completions/min_terminated_length': '126', 'completions/max_terminated_length': '272', 'rewards/exact_answer_reward/mean': '0.6875', 'rewards/exact_answer_reward/std': '0.4672', 'reward': '0.6875', 'reward_std': '0.4672', 'frac_reward_zero_std': '0.75', 'entropy': '0.08569', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '38.76', 'epoch': '7'}
{'loss': '-0.02623', 'grad_norm': '2.133', 'learning_rate': '1.04e-07', 'num_tokens': '7.904e+06', 'completions/mean_length': '198.3', 'completions/min_length': '125', 'completions/max_length': '296', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '198.3', 'completions/min_terminated_length': '125', 'completions/max_terminated_length': '296', 'rewards/exact_answer_reward/mean': '0.625', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.625', 'reward_std': '0.488', 'frac_reward_zero_std': '0.5', 'entropy': '0.0892', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '44.64', 'epoch': '7.016'}
[eval] step 450: accuracy=0.4688
{'loss': '0.07394', 'grad_norm': '2.377', 'learning_rate': '1.02e-07', 'num_tokens': '7.92e+06', 'completions/mean_length': '180.3', 'completions/min_length': '64', 'completions/max_length': '471', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '180.3', 'completions/min_terminated_length': '64', 'completions/max_terminated_length': '471', 'rewards/exact_answer_reward/mean': '0.7031', 'rewards/exact_answer_reward/std': '0.4605', 'reward': '0.7031', 'reward_std': '0.4605', 'frac_reward_zero_std': '0.5', 'entropy': '0.08883', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '73.48', 'epoch': '7.031'}
{'loss': '0.01339', 'grad_norm': '2.02', 'learning_rate': '1e-07', 'num_tokens': '7.937e+06', 'completions/mean_length': '176.8', 'completions/min_length': '116', 'completions/max_length': '355', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '176.8', 'completions/min_terminated_length': '116', 'completions/max_terminated_length': '355', 'rewards/exact_answer_reward/mean': '0.8594', 'rewards/exact_answer_reward/std': '0.3504', 'reward': '0.8594', 'reward_std': '0.3504', 'frac_reward_zero_std': '0.625', 'entropy': '0.0556', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '50.43', 'epoch': '7.047'}
{'loss': '-0.01478', 'grad_norm': '2.753', 'learning_rate': '9.8e-08', 'num_tokens': '7.955e+06', 'completions/mean_length': '194.5', 'completions/min_length': '120', 'completions/max_length': '403', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '194.5', 'completions/min_terminated_length': '120', 'completions/max_terminated_length': '403', 'rewards/exact_answer_reward/mean': '0.5312', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.5312', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.08067', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '64.26', 'epoch': '7.062'}
{'loss': '-0.002155', 'grad_norm': '2.328', 'learning_rate': '9.6e-08', 'num_tokens': '7.972e+06', 'completions/mean_length': '197.4', 'completions/min_length': '142', 'completions/max_length': '433', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '197.4', 'completions/min_terminated_length': '142', 'completions/max_terminated_length': '433', 'rewards/exact_answer_reward/mean': '0.7812', 'rewards/exact_answer_reward/std': '0.4167', 'reward': '0.7812', 'reward_std': '0.4167', 'frac_reward_zero_std': '0.375', 'entropy': '0.07661', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '67.85', 'epoch': '7.078'}
{'loss': '0.0003397', 'grad_norm': '2.768', 'learning_rate': '9.4e-08', 'num_tokens': '7.989e+06', 'completions/mean_length': '170.5', 'completions/min_length': '119', 'completions/max_length': '373', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '170.5', 'completions/min_terminated_length': '119', 'completions/max_terminated_length': '373', 'rewards/exact_answer_reward/mean': '0.75', 'rewards/exact_answer_reward/std': '0.4364', 'reward': '0.75', 'reward_std': '0.4364', 'frac_reward_zero_std': '0.375', 'entropy': '0.08557', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '61.18', 'epoch': '7.094'}
